i1,j1,fq,pval,fdr,bon,ibp,jbp,rawc
43,118,0.0039993336767078,0.415007384615385,0.677455344824775,1.0,231015000,231390000,11.058157
97,147,0.010909489821252,0.415163428571429,0.677586943620178,1.0,231285000,231535000,20.094315
90,165,0.0039954868525444,0.415176,0.677586943620178,1.0,231250000,231625000,11.0517845
14,55,0.0161141288712584,0.415362116991643,0.677809479804397,1.0,230870000,231075000,24.082624
13,75,0.0065882260543697,0.415439349112426,0.677809479804397,1.0,230865000,231175000,15.926286
30,110,0.0033574538778135,0.4155271875,0.677809479804397,1.0,230950000,231350000,8.85417
84,149,0.005839366525331,0.415536119402985,0.677809479804397,1.0,231220000,231545000,14.579674
41,114,0.004315064208403,0.415538226299694,0.677809479804397,1.0,231005000,231370000,11.954747
64,91,0.0324521678723197,0.415624932975871,0.677809479804397,1.0,231120000,231255000,34.179214
85,123,0.0183955433234054,0.415630939226519,0.677809479804397,1.0,231225000,231415000,25.836727
60,97,0.0192474268390106,0.415664462809917,0.677809479804397,1.0,231100000,231285000,26.44645
1,49,0.011847886882787,0.415792613636364,0.677946664902065,1.0,230805000,231045000,20.904085
15,81,0.0056532981637092,0.415877844311377,0.677988711214006,1.0,230875000,231205000,14.286675
39,98,0.0074586798440093,0.415906451612903,0.677988711214006,1.0,230995000,231290000,17.034622
93,167,0.0041745496635563,0.415973006134969,0.67802543336987,1.0,231265000,231635000,11.550609
88,145,0.0081322504079243,0.416114285714286,0.678043507488598,1.0,231240000,231525000,17.857037
3,82,0.0034199998191359,0.416138629283489,0.678043507488598,1.0,230815000,231210000,9.063939
19,102,0.002960221061944,0.416284227129338,0.678043507488598,1.0,230895000,231310000,7.4714046
2,44,0.0153289835509498,0.41629469273743,0.678043507488598,1.0,230810000,231020000,23.523499
10,95,0.0026958692471007,0.4163,0.678043507488598,1.0,230850000,231275000,6.3469563
36,111,0.0039686465614564,0.416303076923077,0.678043507488598,1.0,230980000,231355000,10.941329
20,98,0.0034761941079436,0.416312111801242,0.678043507488598,1.0,230900000,231290000,9.267595
46,110,0.0060698466771897,0.416376488095238,0.678043507488598,1.0,231030000,231350000,15.061453
85,143,0.0077324071062117,0.416417543859649,0.678043507488598,1.0,231225000,231515000,17.365856
42,118,0.0037923290550999,0.416424382716049,0.678043507488598,1.0,231010000,231390000,10.407535
75,124,0.0113089590735136,0.416599715099715,0.678091023686237,1.0,231175000,231420000,20.457825
41,116,0.0039617904153607,0.416605538461538,0.678091023686237,1.0,231005000,231380000,10.908975
33,104,0.0046449486496941,0.416609726443769,0.678091023686237,1.0,230965000,231320000,12.619506
94,159,0.0058072150981912,0.416648059701493,0.678091023686237,1.0,231270000,231595000,14.528835
73,81,0.251791513408737,0.416673724489796,0.678091023686237,1.0,231165000,231205000,80.721664
89,144,0.0088809067709176,0.416814782608696,0.678143869529508,1.0,231245000,231520000,18.486969
27,103,0.0037820682657667,0.416863271604938,0.678143869529508,1.0,230935000,231315000,10.356
6,86,0.003326637439932,0.4169334375,0.678143869529508,1.0,230830000,231230000,8.718466
5,84,0.0034016785749745,0.416946105919003,0.678143869529508,1.0,230825000,231220000,8.994656
113,160,0.0123339873370225,0.416996317280453,0.678143869529508,1.0,231365000,231600000,21.314322
23,85,0.0065388945675747,0.417001183431953,0.678143869529508,1.0,230915000,231225000,15.853371
82,122,0.0167703001795329,0.417014444444444,0.678143869529508,1.0,231210000,231410000,24.614513
6,82,0.0037747886758558,0.417166666666667,0.678187440633245,1.0,230830000,231210000,10.319631
85,152,0.0054124556523757,0.417180780780781,0.678187440633245,1.0,231225000,231560000,13.902663
149,160,0.145721365970689,0.417216966580977,0.678187440633245,1.0,231545000,231600000,65.43764
89,126,0.0191822323594273,0.417260606060606,0.678187440633245,1.0,231245000,231430000,26.412947
122,172,0.0108294277963697,0.417261428571429,0.678187440633245,1.0,231410000,231660000,20.023914
75,152,0.0036513462589042,0.417338390092879,0.678240946330766,1.0,231175000,231560000,9.947857
16,88,0.0044233389994884,0.417401524390244,0.678271971679831,1.0,230880000,231240000,12.159338
1,69,0.0051643086128219,0.417463253012048,0.678300706518837,1.0,230805000,231145000,13.487564
118,174,0.0084459139684253,0.417768604651163,0.678644051220695,1.0,231390000,231670000,18.132057
7,31,0.0395347089987992,0.41786914893617,0.678644051220695,1.0,230835000,230955000,37.608685
22,93,0.0046117901116328,0.417878723404255,0.678644051220695,1.0,230910000,231265000,12.576181
6,77,0.0046113271294874,0.417892705167173,0.678644051220695,1.0,230830000,231185000,12.567795
12,84,0.0044094763245438,0.417954573170732,0.678644051220695,1.0,230860000,231220000,12.135445
90,140,0.0108018198799469,0.417975142857143,0.678644051220695,1.0,231250000,231500000,19.98751
100,159,0.0073897815035073,0.417990322580645,0.678644051220695,1.0,231300000,231595000,16.957752
8,76,0.005149086683592,0.418027108433735,0.678644051220695,1.0,230840000,231180000,13.461911
152,172,0.0533250117264166,0.418159210526316,0.67866142337275,1.0,231560000,231660000,42.82653
117,157,0.0167208752211404,0.418184722222222,0.67866142337275,1.0,231385000,231585000,24.578997
76,112,0.0200940872546915,0.41821043956044,0.67866142337275,1.0,231180000,231360000,26.89255
3,85,0.0030225915268824,0.418219496855346,0.67866142337275,1.0,230815000,231225000,7.678317
4,79,0.0039224221334743,0.418258153846154,0.67866142337275,1.0,230820000,231195000,10.776785
96,152,0.0084238774409317,0.418356976744186,0.678750257254579,1.0,231280000,231560000,18.113039
29,99,0.0047546798317027,0.418432121212121,0.678800660135538,1.0,230945000,231295000,12.835597
54,87,0.0231811079628057,0.418578474114441,0.678966557969496,1.0,231070000,231235000,28.702595
24,111,0.0024810992818036,0.418682747603834,0.679064171995686,1.0,230920000,231355000,5.0497093
20,97,0.0036172104871778,0.418849535603715,0.679206727643157,1.0,230900000,231285000,9.824627
26,96,0.0047424752222806,0.418893939393939,0.679206727643157,1.0,230930000,231280000,12.813879
39,111,0.0043856870329828,0.418910365853659,0.679206727643157,1.0,230995000,231355000,12.081724
128,171,0.0146048747870451,0.418947058823529,0.679206727643157,1.0,231440000,231655000,22.954966
33,90,0.0080292859631162,0.419007871720117,0.679233813104189,1.0,230965000,231250000,17.70764
62,104,0.0152108005955718,0.419156424581006,0.679326884712724,1.0,231110000,231320000,23.436739
7,51,0.0139979044241195,0.419305617977528,0.679326884712724,1.0,230835000,231055000,22.59676
103,114,0.145511719473497,0.419311311053985,0.679326884712724,1.0,231315000,231370000,65.40456
48,128,0.0032745761311488,0.4193390625,0.679326884712724,1.0,231040000,231440000,8.543454
19,96,0.0036054230586773,0.419377399380805,0.679326884712724,1.0,230895000,231280000,9.768883
44,116,0.004373889119972,0.419384146341463,0.679326884712724,1.0,231020000,231380000,12.0635195
87,145,0.0076298046987572,0.41948918128655,0.679326884712724,1.0,231235000,231525000,17.242102
109,162,0.0094416271611549,0.419546109510086,0.679326884712724,1.0,231345000,231610000,18.87716
80,146,0.0055482219835525,0.419548203592814,0.679326884712724,1.0,231200000,231530000,14.132093
10,73,0.0062135581257631,0.419571216617211,0.679326884712724,1.0,230850000,231165000,15.310052
89,161,0.0043691233945203,0.419574695121951,0.679326884712724,1.0,231245000,231605000,12.049775
29,106,0.0035989021957334,0.419658513931889,0.679326884712724,1.0,230945000,231330000,9.734451
97,166,0.0048829651727843,0.419668277945619,0.679326884712724,1.0,231285000,231630000,13.030086
106,154,0.0116942694362751,0.419737215909091,0.679326884712724,1.0,231330000,231570000,20.77335
77,91,0.0968970214711811,0.419762694300518,0.679326884712724,1.0,231185000,231255000,55.000916
25,86,0.0067586146824585,0.419809734513274,0.679326884712724,1.0,230925000,231230000,16.242325
116,165,0.0111822137362545,0.41985811965812,0.679326884712724,1.0,231380000,231625000,20.32646
48,87,0.0174122440165547,0.419923822714681,0.679326884712724,1.0,231040000,231235000,25.119015
33,111,0.0033926951611483,0.419954968944099,0.679326884712724,1.0,230965000,231355000,8.9500065
78,111,0.0231224840230714,0.419962125340599,0.679326884712724,1.0,231190000,231355000,28.648514
84,161,0.0035911479423976,0.419991640866873,0.679326884712724,1.0,231220000,231605000,9.697575
23,94,0.0045557503273641,0.420090273556231,0.679358027011243,1.0,230915000,231270000,12.465003
91,149,0.0076097033471261,0.420099122807018,0.679358027011243,1.0,231255000,231545000,17.232985
33,109,0.0037034495142524,0.420193209876543,0.679438831593738,1.0,230965000,231345000,10.093996
2,84,0.0029797412344316,0.420304088050314,0.679491262618663,1.0,230810000,231220000,7.538873
13,60,0.0122023414719718,0.42031388101983,0.679491262618663,1.0,230865000,231100000,21.206049
83,101,0.0634154897770133,0.420548952879581,0.679776970253858,1.0,231215000,231305000,46.22538
23,89,0.0055177479510242,0.420614071856287,0.679776970253858,1.0,230915000,231245000,14.088995
46,88,0.0151499154541621,0.420656983240223,0.679776970253858,1.0,231030000,231240000,23.409515
123,130,0.318675503289534,0.420711704834606,0.679776970253858,1.0,231415000,231450000,89.65693
5,81,0.0036910585495252,0.420728086419753,0.679776970253858,1.0,230825000,231205000,10.072952
92,144,0.0097835877924765,0.420755459770115,0.679776970253858,1.0,231260000,231520000,19.17066
40,115,0.0038616567923572,0.420850153846154,0.679777051411929,1.0,231000000,231375000,10.601996
17,75,0.0075835881978546,0.420883040935673,0.679777051411929,1.0,230885000,231175000,17.207527
108,138,0.0269236461155319,0.42091027027027,0.679777051411929,1.0,231340000,231490000,30.956244
4,86,0.0029674408914808,0.420932075471698,0.679777051411929,1.0,230820000,231230000,7.515475
98,160,0.006416058255052,0.421000887573964,0.679815413269523,1.0,231290000,231600000,15.670811
2,62,0.00699876475945,0.421044117647059,0.679815413269523,1.0,230810000,231110000,16.514328
9,74,0.0056736607330331,0.421182388059701,0.679967373531754,1.0,230845000,231170000,14.312199
99,161,0.0064088354345109,0.421240828402367,0.679990435785791,1.0,231295000,231605000,15.659729
23,103,0.0032297134269724,0.4214109375,0.680158648542092,1.0,230915000,231315000,8.346714
85,158,0.0041666336561825,0.421530275229358,0.680158648542092,1.0,231225000,231590000,11.525597
75,115,0.016579561062055,0.421530277777778,0.680158648542092,1.0,231175000,231375000,24.483192
76,147,0.0045180256967464,0.42154103343465,0.680158648542092,1.0,231180000,231535000,12.3906
99,177,0.0033569134818018,0.421628571428571,0.680158648542092,1.0,231295000,231685000,8.846739
28,51,0.0421099136861945,0.421633156498674,0.680158648542092,1.0,230940000,231055000,38.738987
27,107,0.0032234867668726,0.421713125,0.680158648542092,1.0,230935000,231335000,8.334052
110,158,0.011616769733267,0.421738068181818,0.680158648542092,1.0,231350000,231590000,20.710293
80,119,0.0173329038505725,0.42178891966759,0.680158648542092,1.0,231200000,231395000,25.029028
18,74,0.0083025257307623,0.421795930232558,0.680158648542092,1.0,230890000,231170000,17.98354
95,158,0.0061455907198899,0.421830860534125,0.680158648542092,1.0,231275000,231590000,15.195337
90,151,0.0066907299518936,0.421946902654867,0.680240676106873,1.0,231250000,231555000,16.151363
103,159,0.0082952020494193,0.422008430232558,0.680240676106873,1.0,231315000,231595000,17.976912
49,70,0.0489522466475462,0.422014248021108,0.680240676106873,1.0,231045000,231150000,41.421288
41,110,0.0048164240422862,0.422148942598187,0.680386574150925,1.0,231005000,231350000,12.923472
10,89,0.0032852727936774,0.422266043613707,0.680416405105671,1.0,230850000,231245000,8.597655
36,85,0.0110895938967344,0.422273219373219,0.680416405105671,1.0,230980000,231225000,20.25221
70,98,0.0302830628191607,0.4223,0.680416405105671,1.0,231150000,231290000,33.055332
38,108,0.0046446211452342,0.422614848484848,0.680702498539308,1.0,230990000,231340000,12.618955
21,106,0.0025808014014177,0.422654285714286,0.680702498539308,1.0,230905000,231330000,5.7041717
109,140,0.0253912785074514,0.422726829268293,0.680702498539308,1.0,231345000,231500000,30.13028
102,161,0.0072353970520383,0.422756011730205,0.680702498539308,1.0,231310000,231605000,16.806917
37,113,0.0036436665098981,0.422757098765432,0.680702498539308,1.0,230985000,231365000,9.910829
124,173,0.0110678069728619,0.422803703703704,0.680702498539308,1.0,231420000,231665000,20.226292
72,118,0.0126860097231207,0.42284209039548,0.680702498539308,1.0,231160000,231390000,21.66369
25,87,0.0063599498761311,0.422882840236686,0.680702498539308,1.0,230925000,231235000,15.568366
21,101,0.0031980215176732,0.4229159375,0.680702498539308,1.0,230905000,231305000,8.234158
27,95,0.005017208351694,0.422919578313253,0.680702498539308,1.0,230935000,231275000,13.230886
7,79,0.0042835300386541,0.42301737804878,0.68078875764983,1.0,230835000,231195000,11.856086
113,151,0.0180693158201896,0.423292817679558,0.68116085603607,1.0,231365000,231555000,25.627123
4,85,0.0030308446022593,0.423365830721003,0.681177907516428,1.0,230820000,231225000,7.6927986
28,107,0.003258158431846,0.42353738317757,0.681177907516428,1.0,230940000,231335000,8.476665
23,97,0.0039921249243828,0.423543251533742,0.681177907516428,1.0,230915000,231285000,11.037863
18,97,0.003257567076767,0.423561059190031,0.681177907516428,1.0,230890000,231285000,8.466937
19,93,0.0039899154919331,0.423628834355828,0.681177907516428,1.0,230895000,231265000,11.026498
66,100,0.0219205515176569,0.423666666666667,0.681177907516428,1.0,231130000,231300000,27.99125
27,91,0.0058522179046969,0.423670238095238,0.681177907516428,1.0,230935000,231255000,14.599043
34,88,0.0089664189457206,0.423719653179191,0.681177907516428,1.0,230970000,231240000,18.54811
27,100,0.0041132491774362,0.423729663608563,0.681177907516428,1.0,230935000,231300000,11.376814
66,74,0.250927276375896,0.423761734693878,0.681177907516428,1.0,231130000,231170000,80.59032
97,168,0.0044603734614782,0.423789969604863,0.681177907516428,1.0,231285000,231640000,12.245413
121,175,0.0089611132592119,0.423865895953757,0.681195743348983,1.0,231405000,231675000,18.54804
63,125,0.0063284378288451,0.423899408284024,0.681195743348983,1.0,231115000,231425000,15.508245
15,74,0.0071954423949347,0.423936070381232,0.681195743348983,1.0,230875000,231170000,16.763002
33,83,0.0105753943439113,0.423978,0.681195743348983,1.0,230965000,231215000,19.8086
73,111,0.0180316095112799,0.424194198895028,0.681410060202439,1.0,231165000,231355000,25.602497
7,73,0.0054145663430429,0.424244311377245,0.681410060202439,1.0,230835000,231165000,13.912835
12,56,0.013795100023297,0.424261516853933,0.681410060202439,1.0,230860000,231080000,22.503246
30,106,0.003608644722283,0.424302160493827,0.681410060202439,1.0,230950000,231330000,9.78091
95,164,0.0047593054705615,0.424332628398792,0.681410060202439,1.0,231275000,231620000,12.840324
93,146,0.0092611550285926,0.424475792507205,0.681437854024827,1.0,231265000,231530000,18.748205
22,98,0.0036041959445567,0.424507407407407,0.681437854024827,1.0,230910000,231290000,9.759694
137,160,0.0419437530486664,0.424523076923077,0.681437854024827,1.0,231485000,231600000,38.690434
141,161,0.0529118750107596,0.424648157894737,0.681437854024827,1.0,231505000,231605000,42.74521
12,76,0.0058232099639709,0.424662202380952,0.681437854024827,1.0,230860000,231180000,14.56062
85,159,0.0039650353469084,0.424693251533742,0.681437854024827,1.0,231225000,231595000,10.9262495
68,100,0.0240567013356515,0.424695108695652,0.681437854024827,1.0,231140000,231300000,29.26923
14,77,0.0060580310484479,0.424707121661721,0.681437854024827,1.0,230870000,231185000,15.03842
7,50,0.0143680997295055,0.424748179271709,0.681437854024827,1.0,230835000,231050000,22.791853
86,152,0.0053991554779403,0.424805089820359,0.681453046474001,1.0,231230000,231560000,13.86516
48,92,0.0137690594307581,0.424899719101124,0.681453046474001,1.0,231040000,231260000,22.501196
16,76,0.0068717218262909,0.424932058823529,0.681453046474001,1.0,230880000,231180000,16.343077
15,55,0.016436085064574,0.424953333333333,0.681453046474001,1.0,230875000,231075000,24.402193
11,68,0.0078233827646794,0.424997084548105,0.681453046474001,1.0,230855000,231140000,17.466497
10,84,0.0039571958725155,0.425047852760736,0.681453046474001,1.0,230850000,231220000,10.891542
85,132,0.012015925293068,0.425073087818697,0.681453046474001,1.0,231225000,231460000,21.042696
6,97,0.0020050231569463,0.425111650485437,0.681453046474001,1.0,230830000,231285000,2.0483835
98,159,0.0065860214237642,0.425228318584071,0.681464114544266,1.0,231290000,231595000,15.923187
101,148,0.0120059617084687,0.425317280453258,0.681464114544266,1.0,231305000,231540000,21.038237
53,68,0.0858460095616533,0.425365714285714,0.681464114544266,1.0,231065000,231140000,52.65485
93,156,0.0060361309326675,0.425424035608309,0.681464114544266,1.0,231265000,231580000,15.000195
35,101,0.0053819706743208,0.42543502994012,0.681464114544266,1.0,230975000,231305000,13.841645
80,150,0.0045711234976218,0.425503939393939,0.681464114544266,1.0,231200000,231550000,12.5035925
35,111,0.0035776781242763,0.425663580246914,0.681464114544266,1.0,230975000,231355000,9.659606
12,87,0.0037503550346759,0.425668,0.681464114544266,1.0,230860000,231235000,10.255022
37,119,0.0028731868627505,0.425676729559748,0.681464114544266,1.0,230985000,231395000,7.170378
2,73,0.0044125512767906,0.425718541033435,0.681464114544266,1.0,230810000,231165000,12.142698
86,130,0.0137356213056122,0.425741011235955,0.681464114544266,1.0,231230000,231450000,22.476896
82,144,0.0062715367383445,0.42575,0.681464114544266,1.0,231210000,231520000,15.40404
106,111,0.577227085935541,0.425760506329114,0.681464114544266,1.0,231330000,231355000,120.76282
18,98,0.0031374687438646,0.4257753125,0.681464114544266,1.0,230890000,231290000,8.042735
117,172,0.0085622752404743,0.42578231884058,0.681464114544266,1.0,231385000,231660000,18.231194
45,122,0.0034554613256661,0.425875232198142,0.681541990631964,1.0,231025000,231410000,9.173257
32,44,0.124922700871427,0.425958762886598,0.681594370001039,1.0,230960000,231020000,61.50372
24,106,0.0028668038485283,0.426006918238994,0.681594370001039,1.0,230920000,231330000,7.1476793
6,83,0.0034512146377595,0.42606439628483,0.681594370001039,1.0,230830000,231215000,9.152326
87,167,0.0031310051976038,0.426085,0.681594370001039,1.0,231235000,231635000,7.995744
10,43,0.0228527130903107,0.426149591280654,0.681626890914216,1.0,230850000,231015000,28.546438
18,96,0.0032572739767123,0.426283540372671,0.681720482355327,1.0,230890000,231280000,8.466667
92,155,0.0060103500195569,0.426297922848665,0.681720482355327,1.0,231260000,231575000,14.94301
94,146,0.0095786961997261,0.426341954022989,0.681720482355327,1.0,231270000,231530000,18.993061
115,171,0.0081423258252307,0.426385174418605,0.681720482355327,1.0,231375000,231655000,17.87537
33,102,0.0047017028624177,0.426497280966767,0.681828934588209,1.0,230965000,231310000,12.75099
73,120,0.0119531619861507,0.426649008498584,0.68198748947357,1.0,231165000,231400000,20.995476
87,153,0.0053475056594248,0.42668502994012,0.68198748947357,1.0,231235000,231565000,13.796588
85,147,0.0062373822359517,0.426858579881657,0.682178824668811,1.0,231225000,231535000,15.330412
103,158,0.0085234073350766,0.426893333333333,0.682178824668811,1.0,231315000,231590000,18.204494
19,72,0.0091673089700413,0.427092219020173,0.682298693746812,1.0,230895000,231160000,18.67829
19,84,0.0055005824115315,0.427182089552239,0.682298693746812,1.0,230895000,231220000,14.050644
79,107,0.0300407700705405,0.427221774193548,0.682298693746812,1.0,231195000,231335000,32.91502
3,51,0.011404990907815,0.427227272727273,0.682298693746812,1.0,230815000,231055000,20.541073
43,116,0.0040262439427422,0.427292660550459,0.682298693746812,1.0,231015000,231380000,11.123783
9,83,0.003903367123591,0.427308588957055,0.682298693746812,1.0,230845000,231215000,10.710253
126,167,0.0156170761821961,0.427312813370474,0.682298693746812,1.0,231430000,231635000,23.750683
93,138,0.0130581090230544,0.427389295774648,0.682298693746812,1.0,231265000,231490000,21.98264
47,116,0.0046779045259565,0.427405135951662,0.682298693746812,1.0,231035000,231380000,12.6959715
122,171,0.0108915951292044,0.427411396011396,0.682298693746812,1.0,231410000,231655000,20.083876
79,149,0.0045220667855605,0.427481515151515,0.682331366649953,1.0,231195000,231545000,12.391096
75,120,0.0130514088167399,0.427556901408451,0.682331366649953,1.0,231175000,231400000,21.957657
52,80,0.0300237780109832,0.427564784946237,0.682331366649953,1.0,231060000,231200000,32.896904
23,106,0.0027383016500903,0.427643217665615,0.6823405424722,1.0,230915000,231330000,6.617637
105,159,0.0088267900905166,0.427668208092486,0.6823405424722,1.0,231325000,231595000,18.443272
42,95,0.0091452604831325,0.427703458213257,0.6823405424722,1.0,231010000,231275000,18.646685
39,112,0.0040153259813212,0.427764525993884,0.682352232622491,1.0,230995000,231360000,11.094781
11,76,0.0054826645066322,0.427799402985075,0.682352232622491,1.0,230855000,231180000,14.00496
91,152,0.0065023853336674,0.427912979351032,0.682440456897594,1.0,231255000,231560000,15.800484
31,108,0.0034097695123217,0.427943343653251,0.682440456897594,1.0,230955000,231340000,9.039558
115,172,0.0077193363429112,0.428093294460641,0.682560197554854,1.0,231375000,231660000,17.347122
35,113,0.0032174162069285,0.428147204968944,0.682560197554854,1.0,230975000,231365000,8.321888
105,147,0.01484367263685,0.428151396648045,0.682560197554854,1.0,231325000,231535000,23.106503
66,112,0.0124727362483716,0.428288700564972,0.68265021115326,1.0,231130000,231360000,21.462704
10,78,0.00486730470977,0.428418674698795,0.68265021115326,1.0,230850000,231190000,13.001616
143,164,0.048553078440746,0.428460949868074,0.68265021115326,1.0,231515000,231620000,41.304028
132,173,0.015568132243269,0.428467688022284,0.68265021115326,1.0,231460000,231665000,23.707972
35,106,0.0043411295431223,0.428499088145897,0.68265021115326,1.0,230975000,231330000,11.985913
11,72,0.0064825066978599,0.42856784660767,0.68265021115326,1.0,230855000,231160000,15.777454
3,77,0.003874730471176,0.428577607361963,0.68265021115326,1.0,230815000,231185000,10.644314
71,108,0.0186981359219171,0.428589531680441,0.68265021115326,1.0,231155000,231340000,26.075508
3,80,0.0033956073628181,0.428606811145511,0.68265021115326,1.0,230815000,231200000,8.976406
35,94,0.0070421738617673,0.428691202346041,0.682668138481177,1.0,230975000,231270000,16.556252
83,141,0.0073238619551529,0.428706725146199,0.682668138481177,1.0,231215000,231505000,16.889656
93,143,0.0103917744472494,0.428783714285714,0.6826943192947,1.0,231265000,231515000,19.665417
6,34,0.0299615993873512,0.428811827956989,0.6826943192947,1.0,230830000,230970000,32.866158
80,156,0.003504885540476,0.428876543209877,0.682704277037555,1.0,231200000,231580000,9.369404
75,98,0.0416893085164693,0.428914323607427,0.682704277037555,1.0,231175000,231290000,38.5803
24,99,0.0036748433235622,0.428951076923077,0.682704277037555,1.0,230920000,231295000,10.010135
72,97,0.0362262137729672,0.429056266666667,0.682801127071062,1.0,231160000,231285000,36.024067
80,122,0.0148021703837174,0.429162011173184,0.68289883984987,1.0,231200000,231410000,23.093815
81,86,0.576736824123325,0.429284303797468,0.683022861708959,1.0,231205000,231230000,120.579155
18,77,0.0070215211791198,0.429358651026393,0.683070581178352,1.0,230890000,231185000,16.529112
106,167,0.0064507988390596,0.429617404129793,0.683411633467495,1.0,231330000,231635000,15.7103815
2,76,0.0038481746245379,0.429670245398773,0.683425095965824,1.0,230810000,231180000,10.553037
1,51,0.0103550012417937,0.429773714285714,0.683519074666942,1.0,230805000,231055000,19.61471
99,140,0.0155080972188594,0.429904735376045,0.683656848904491,1.0,231295000,231500000,23.660097
48,121,0.0039635238502354,0.429979204892966,0.683704672726038,1.0,231040000,231405000,10.920534
20,49,0.0281032938674904,0.430133423180593,0.683879281125452,1.0,230900000,231045000,31.819113
21,67,0.0123953290509664,0.430234463276836,0.68388313504344,1.0,230905000,231135000,21.374525
90,142,0.009435040837522,0.43031724137931,0.68388313504344,1.0,231250000,231510000,18.874609
99,121,0.0448596191444286,0.430354761904762,0.68388313504344,1.0,231295000,231405000,39.871513
4,82,0.0031696146685379,0.430448757763975,0.68388313504344,1.0,230820000,231210000,8.154398
34,86,0.0094299073367456,0.43045,0.68388313504344,1.0,230970000,231230000,18.873413
22,101,0.0031108400370059,0.430476323987539,0.68388313504344,1.0,230910000,231305000,7.9367323
112,176,0.0056559381812967,0.430488392857143,0.68388313504344,1.0,231360000,231680000,14.293535
88,128,0.0162054741493175,0.430491111111111,0.68388313504344,1.0,231240000,231440000,24.187658
81,147,0.0052383550917786,0.430613173652695,0.684006485224497,1.0,231205000,231535000,13.630014
111,161,0.010320446906988,0.430675428571429,0.684034818481848,1.0,231355000,231605000,19.59126
39,99,0.0066836554209733,0.430846764705882,0.684236379959842,1.0,230995000,231295000,16.140104
21,71,0.010308282221334,0.430981428571429,0.684355815309871,1.0,230905000,231155000,19.585371
78,109,0.0250203934396782,0.431023035230352,0.684355815309871,1.0,231190000,231345000,29.824953
51,87,0.0195446685920553,0.43111510989011,0.684355815309871,1.0,231055000,231235000,26.615313
84,147,0.0058662269412651,0.431120474777448,0.684355815309871,1.0,231220000,231535000,14.629714
21,69,0.0112522604817617,0.431179261363636,0.684355815309871,1.0,230905000,231145000,20.391273
82,146,0.0056340891782594,0.431246130952381,0.684355815309871,1.0,231210000,231530000,14.269903
49,78,0.0280493613469534,0.431266846361186,0.684355815309871,1.0,231045000,231190000,31.723549
26,91,0.0053807858208977,0.43147671641791,0.684355815309871,1.0,230930000,231255000,13.839287
60,111,0.0098733242363482,0.431547277936963,0.684355815309871,1.0,231100000,231355000,19.220274
60,126,0.0052081586309511,0.431702994011976,0.684355815309871,1.0,231100000,231430000,13.577318
4,75,0.0042587732831872,0.431801823708207,0.684355815309871,1.0,230820000,231175000,11.795303
7,52,0.0128749516323392,0.432010704225352,0.684355815309871,1.0,230835000,231060000,21.817862
3,78,0.0036059977043327,0.432027076923077,0.684355815309871,1.0,230815000,231190000,9.775989
103,148,0.0128739900084997,0.432035211267606,0.684355815309871,1.0,231315000,231540000,21.81666
44,120,0.0034339911840872,0.432047530864198,0.684355815309871,1.0,231020000,231400000,9.118399
70,117,0.0117412733781593,0.43214164305949,0.684355815309871,1.0,231150000,231385000,20.809582
7,85,0.0031336546915533,0.432196273291925,0.684355815309871,1.0,230835000,231225000,8.017803
55,63,0.249887577664044,0.432229336734694,0.684355815309871,1.0,231075000,231115000,80.52146
86,107,0.0483197281055542,0.432284696569921,0.684355815309871,1.0,231230000,231335000,41.255444
138,145,0.317156757971876,0.432396692111959,0.684355815309871,1.0,231490000,231525000,89.23988
17,69,0.0093585025705906,0.432397413793103,0.684355815309871,1.0,230885000,231145000,18.821112
9,84,0.0035974336452014,0.432411692307692,0.684355815309871,1.0,230845000,231220000,9.724004
6,79,0.0039056425392265,0.432444648318043,0.684355815309871,1.0,230830000,231195000,10.715837
18,82,0.005599781232671,0.43248125,0.684355815309871,1.0,230890000,231210000,14.2186365
14,70,0.0079331399465003,0.432500290697674,0.684355815309871,1.0,230870000,231150000,17.604416
87,121,0.0215418607386644,0.43251693989071,0.684355815309871,1.0,231235000,231405000,27.788507
22,108,0.0023343063846694,0.43252101910828,0.684355815309871,1.0,230910000,231340000,4.0249877
93,139,0.0123050505359992,0.432549717514124,0.684355815309871,1.0,231265000,231495000,21.290623
81,120,0.0168803340524546,0.43255595567867,0.684355815309871,1.0,231205000,231400000,24.684893
68,114,0.0123042562858119,0.432572033898305,0.684355815309871,1.0,231140000,231370000,21.289576
84,159,0.0035924421526273,0.432639076923077,0.684355815309871,1.0,231220000,231595000,9.711282
91,140,0.0106887513917702,0.432663817663818,0.684355815309871,1.0,231255000,231500000,19.92298
83,153,0.0043887710962327,0.432775757575758,0.684355815309871,1.0,231215000,231565000,12.088105
25,96,0.0042331943494679,0.432828267477204,0.684355815309871,1.0,230925000,231280000,11.741462
147,164,0.0688997274048783,0.432843864229765,0.684355815309871,1.0,231535000,231620000,47.9174
32,106,0.0037750694362917,0.43286717791411,0.684355815309871,1.0,230960000,231330000,10.321115
103,161,0.00718208174514,0.432989766081871,0.684355815309871,1.0,231315000,231605000,16.754768
3,83,0.0029913428192712,0.43307375,0.684355815309871,1.0,230815000,231215000,7.5793195
116,174,0.0071779716969898,0.433121929824561,0.684355815309871,1.0,231380000,231670000,16.751358
141,177,0.0194597847850612,0.43312967032967,0.684355815309871,1.0,231505000,231685000,26.55743
36,97,0.006342766082018,0.433159587020649,0.684355815309871,1.0,230980000,231285000,15.530317
